year,title,id,imdbid,rating
2018,Tag,8313,2854926,3
2018,Incredibles 2,8290,3606756,3
2018,Kaala,8310,6929642,3
2018,Alex Strangelove,8298,5688996,2
2018,Set It Up,8308,5304992,3
2018,Jurassic World: Fallen Kingdom,8302,4881806,3
2018,Mamma Mia! Here We Go Again,8337,6911608,3
2018,Mission Impossible: Fallout,8342,4912910,1
2018,"First Purge , The",8343,6133466,3
2018,Teen Titans Go! To the Movies,8345,7424200,3
2018,Woman at War,8349,7279188,3
2018,Blindspotting,8351,7242142,1
2018,Eighth Grade,8359,7014006,3
2018,"Spy Who Dumped Me, The",8362,6663582,3
2018,Christopher Robin,8364,4575576,2
2018,I Feel Pretty,8365,6791096,3
2018,BlacKkKlansman,8368,7349662,3
2018,"Meg, The",8369,4779682,3
2018,Crazy Rich Asians,8378,3104988,3
2018,"Darkest Minds, The",8380,4073790,3
2018,Rampage,8381,2231461,3
2018,Le monde est a toi,8382,6892462,2
2018,Patient Zero,8383,3458254,1
2018,To All the Boys I&#39;ve Loved Before,8385,3846674,3
2018,Alpha,8386,4244998,0
2018,Carmen y Lola,8395,7485508,3
2018,6 Balloons,8396,6142496,3
2018,Burning,8397,7282468,0
2018,Sheherazade,8399,8459250,3
2018,"Wild Pear Tree, The",8400,6628102,2
2018,Slender Man,8407,5690360,3
2018,"Predator, The",8414,3829266,1
2018,A Simple Favor,8420,7040874,3
2018,My hero academia: Two heroes,8422,7745068,3
2018,Nappily Ever Aftet,8423,0365545,3
2018,Johnny English Strikes Again,8424,6921996,1
2018,"House with a Clock in Its Walls, The",8425,2119543,1
2018,Smallfoot,8427,6182908,3
2018,A Star Is Born,8430,1517451,3
2018,Venom,8431,1270797,1
2018,Red Joan,9187,7615302,3
2018,Blockers,8433,2531344,3
2018,Sierra Burgess Is a Loser,8434,3120280,3
2018,An Elephant Sitting Still (Da xiang xi di er zuo),8443,8020896,0
2018,Apostle,8444,6217306,3
2018,First Man,8445,1213641,3
2018,Halloween,8452,1502407,3
2018,"Girl in the Spider&#39;s Web, The",8457,5177088,3
2018,A Wrinkle in Time,8459,1620680,3
2018,Mandy,8461,6998518,3
2018,Bohemian Rhapsody,8462,1727824,2
2018,Suspiria,8465,1034415,3
2018,Searching,8472,7668870,1
2018,En liberte!,8474,7534068,2
2018,Book Club,8475,6857166,3
2018,Jefe,8481,7527538,2
2018,Spider-Man : Into the Spider-Verse,8523,4633694,1
2018,Fantastic Beasts: The Crimes of Grindelwald,8484,4123430,2
2018,Can You Ever Forgive Me?,8485,4595882,3
2018,Please Stand By,8489,4652650,3
2018,"Favourite, The",8490,5083738,3
2018,Widows,8491,4218572,3
2018,Ralph Breaks the Internet,8492,5848272,3
2018,Hold the Dark,8495,5057140,1
2018,Aquaman,8522,1477834,3
2018,"Ballad of Buster Scruggs, The",8497,6412452,1
2018,"Hate U Give, The",8498,5580266,3
2018,Mid90s,8499,5613484,1
2018,Dog Days,8521,7365604,3
2018,Green Book,8512,6966692,1
2018,Dumplin&#39;,8514,4878482,3
2018,Bella Ciao!,8517,5861756,3
2018,Creed II,8518,6343314,3
2018,Wildling,8520,5085924,3
2018,Colette,8567,5437928,3
2018,Roma,8571,6155172,3
2018,Mortal Engines,8572,1571234,3
2018,Mary Queen of Scots,8573,2328900,3
2018,Bird Box,8574,2737304,3
2018,Mary Poppins Returns,8575,5028340,3
2018,Vice,8577,6266538,2
2018,"Old Man &amp; the Gun, The",8578,2837574,1
2018,Skate Kitchen,8579,7545566,3
2018,Free Solo,8580,7775622,1
2018,Overboard,8582,1563742,3
2018,Bumblebee,8585,4701182,3
2018,On the Basis of Sex,8587,4669788,3
2018,If Beale Street Could Talk,8588,7125860,3
2018,Cold War,8590,6543652,3
2018,Ben Is Back,8591,7545524,3
2018,Rafiki,8596,8286894,3
2018,L&#39;animale,8597,6169920,3
2018,"Miseducation of Cameron Post, The",8598,6257174,3
2018,Dude,8608,3458510,3
2018,Shoplifters,8611,8075192,3
2018,Andid edlilega (And Breathe Normally),8612,6776106,3
2018,"Sisters Brothers, The",8613,4971344,1
2018,Stan &amp; Ollie,8618,3385524,3
2018,"Mule, The",8626,7959026,2
2018,First Match,8630,6061074,3
2018,Cam,8631,8361028,3
2018,Dead in a Week: Or Your Money Back,8635,3525168,1
2018,"Nutcracker and the Four Realms, The",8637,5523010,3
2018,A private war,8651,2368254,1
2018,"Miracle Season, The",8654,5427194,3
2018,Assassination Nation,8656,6205872,3
2018,Greta,8658,2639336,3
2018,La chute de l&#39;empire americain,8660,7231342,1
2018,Instant Family,8661,7401588,3
2018,Vox Lux,8662,5960374,3
2018,Quien te cantara,8667,6485304,3
2018,Robin Hood,8671,4532826,1
2018,Don&#39;t Leave Home,8674,6842126,3
2018,Bullitt County,8678,6140148,3
2018,Destination Wedding,8683,6987770,0
2018,"Death and Life of John F. Donovan, The",8688,4042818,2
2018,Destroyer,8690,7137380,3
2018,Tito e os Passaros,8708,8327492,1
2018,My Little Pony Equestria Girls: Rollercoaster of Friendship,8711,8717590,3
2018,"Front Runner, The",8713,7074886,2
2018,Wild Rose,8714,5117428,3
2018,They Shall Not Grow Old,8715,7905466,0
2018,Say My Name,8718,7250378,3
2018,Jonathan,8724,5639446,1
2018,Andhadhun,8730,8108198,2
2018,Den of thieves,8733,1259528,2
2018,Jane Fonda in Five Acts,8734,7689958,3
2018,You,8743,7335184,3
2018,Raazi,8754,7098658,3
2018,Deslembro,8757,8900098,3
2018,It&#39;s a Beautiful Day,8762,8457260,0
2018,"Honor List, The",8780,7237666,3
2018,Genese,8785,8287690,0
2018,Deep Murder,8788,6975598,3
2018,I Like Me,8792,7134690,3
2018,Swiped,8797,4867110,2
2018,Float Like A Butterfly,8802,7636672,3
2018,Black 47,8803,3208026,1
2018,Support the Girls,8809,6859352,3
2018,Sgt. Stubby: An American Hero,8822,5314190,0
2018,Boy Erased,8832,7008872,1
2018,McQueen,8833,6510332,0
2018,Bad Times at the El Royale,8839,6628394,2
2018,Second Act,8851,2126357,1
2018,fifty shade freed,8858,4477536,1
2018,Lords of Chaos,8878,4669296,0
2018,Welcome to Marwen,8885,3289724,2
2018,NIght School,8890,6781982,3
2018,"Chaperone, The",8921,2690226,3
2018,In Fabric,8931,7464188,3
2018,Les invisibles,8938,8633950,3
2018,Simmba,8961,7212726,1
2018,"Happytime Murders, The",8977,1308728,3
2018,Meio Irmao,9011,6678876,3
2018,Egg,9012,7317324,3
2018,La camarista,9019,8331988,3
2018,Constantine: City of Demons,9020,6404896,2
2018,"Public, The",9032,3294746,3
2018,Agapornis,9061,8479120,3
2018,Saints Rest,9066,5936578,3
2018,Tyler Perry&#39;s Acrimony,9074,6063050,1
2018,Senses 1&amp;2,9077,10174382,3
2018,Braven,9111,5001754,3
2018,We Have Always Lived in the Castle,9116,5952138,3
